"argument_name","description","default_value","source_file","is_involved","recommended_value","reason"
"dcheck_is_configurable","Enables DCHECKs to be built-in, but to default to being non-fatal/log-only. DCHECKS can then be set as fatal/non-fatal via the ""DcheckIsFatal"" feature. See https://bit.ly/dcheck-albatross for details on how this is used.","false","//build/config/dcheck_always_on.gni:14","否","保持默认","与需求无关，使用默认值"
"default_command_line_flags","Contain default command line switches we want to set. This will get joined into a comma-separated list that looks like: TODO(ziyangch): make the parsing logic have ability to quote/escape characters.","[]","//chromecast/chromecast.gni:93","否","保持默认","与需求无关，使用默认值"
"device_user_agent_suffix","device specific string to append to User string.","""""","//chromecast/chromecast.gni:147","否","保持默认","与需求无关，使用默认值"
"devtools_components_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/ui/components/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_dcheck_always_on","","false","//third_party/devtools-frontend/src/scripts/build/ninja/vars.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_entrypoints_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/entrypoints/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_fast_bundle","If this is enabled, devtools build uses esbuild instead of rollup.js to bundle JavaScript files.","true","//third_party/devtools-frontend/src/scripts/build/ninja/bundle.gni:12","否","保持默认","与需求无关，使用默认值"
"devtools_grd_location","","""third_party/devtools-frontend/src/front_end/devtools_resources.grd""","//build/config/devtools.gni:29","否","保持默认","与需求无关，使用默认值"
"devtools_lit_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/ui/lit-html/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_location","","""third_party/devtools-frontend/src/""","//build/config/devtools.gni:27","否","保持默认","与需求无关，使用默认值"
"devtools_models_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/models/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_panels_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/panels/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_root_location","","""third_party/devtools-frontend/src""","//build/config/devtools.gni:26","否","保持默认","与需求无关，使用默认值"
"devtools_skip_typecheck","","true","//third_party/devtools-frontend/src/third_party/typescript/typescript.gni:15","否","保持默认","与需求无关，使用默认值"
"devtools_third_party_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/third_party/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_ui_legacy_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/ui/legacy/visibility.gni:8","否","保持默认","与需求无关，使用默认值"
"devtools_use_remoteexec","Set to true to enable remote compilation of TypeScript using reclient. This flag is temporarily until DevTools reclient support has stabilized. At that point, this flag will be folded together with ""use_remoteexec"". TODO(crbug.com/1139220): Remove the flag once we are confident.","false","//third_party/devtools-frontend/src/third_party/typescript/typescript.gni:13","否","保持默认","与需求无关，使用默认值"
"devtools_visibility","","[""*""]","//third_party/devtools-frontend/src/front_end/visibility.gni:6","否","保持默认","与需求无关，使用默认值"
"dfmify_feed_v2_modern","Whether to include Feed as a DFM in ChromeModern builds.","false","//components/feed/features.gni:13","否","保持默认","与需求无关，使用默认值"
"disable_brotli_filter","Do not disable brotli filter by default.","false","//net/features.gni:22","是","false","保持Brotli压缩支持"
"disable_fieldtrial_testing_config","Set to true make a build that disables activation of field trial tests specified in testing/variations/fieldtrial_testing_config.json. Note: For Chrome-branded Android builds, this is always considered as set to true (see below). This is done to avoid the binary size impact (~40 KiB) on Android.","false","//components/variations/service/BUILD.gn:14","否","保持默认","不需要测试/基准测试功能"
"disable_file_support","Disables support for file URLs. File URL support requires use of icu.","false","//net/features.gni:9","是","false","保持文件URL支持"
"disable_histogram_support","If set to true, this will remove histogram manager to reduce binary size.","false","//components/cronet/BUILD.gn:16","否","保持默认","与需求无关，使用默认值"
"disable_libfuzzer","Helper variable for testing builds with disabled libfuzzer. Not for client use.","false","//build/config/sanitizers/sanitizers.gni:86","否","保持默认","不需要测试/基准测试功能"
"disable_secure_flac_and_opus_decoding","Set to true to disable secure flac/opus support in EME, when using cast CMA media backend and supporting Widevine or Playready.","false","//chromecast/chromecast.gni:97","否","保持默认","与需求无关，使用默认值"
"enable_arcore","Controls inclusion of code for ARCore that must be identical across configs. Once crbug.com/920424 is resolved, this will exactly control whether ARCore is supported. TODO(crbug.com/843374): AR should not depend on |enable_vr|.","false","//device/vr/buildflags/buildflags.gni:38","是","false","禁用ARCore设备支持"
"enable_assistant","Set true to enable assistant features.","false","//chromecast/chromecast.gni:47","否","保持默认","与需求无关，使用默认值"
"enable_assistant_integration_tests","Enable Assistant integration tests using LibAssistant and a fake S3 server. This requires libassistant.so to support grpc communication with the S3 server, which increases the library size, which is why we introduced this flag to disable them in the release builds.","false","//chromeos/ash/components/assistant/assistant.gni:18","否","保持默认","不需要测试/基准测试功能"
"enable_audio_capture_service","Set to true to enable audio capture service for audio input.","false","//chromecast/chromecast.gni:124","否","保持默认","与需求无关，使用默认值"
"enable_autofill_assistant_api","Compile time flag for the Autofill Assistant API. WARNING: This must not be enabled in official builds.","false","//extensions/buildflags/buildflags.gni:10","否","保持默认","与需求无关，使用默认值"
"enable_av1_decoder","","true","//media/media_options.gni:108","是","true","YouTube使用AV1编码"
"enable_background_contents","Enables support for background apps.","true","//chrome/common/features.gni:46","是","false","不需要后台应用"
"enable_background_mode","","true","//chrome/common/features.gni:47","是","false","不需要后台模式"
"enable_backup_ref_ptr_slow_checks","","false","//base/allocator/allocator.gni:108","否","保持默认","与需求无关，使用默认值"
"enable_base_tracing","Tracing support requires //third_party/perfetto, which is not available in libchrome (CrOS's version of //base). This flag can disable tracing support altogether, in which case all tracing instrumentation in //base becomes a no-op. TODO(crbug/1065905): Add dependency on perfetto to support typed events.","true","//build_overrides/build.gni:22","否","保持默认","与需求无关，使用默认值"
"enable_basic_print_dialog","Enable the printing system dialog for platforms that support printing and have a system dialog.","true","//chrome/common/features.gni:51","否","保持默认","与需求无关，使用默认值"
"enable_basic_printing","Enables basic printing support and UI.","true","//printing/buildflags/buildflags.gni:14","是","false","不需要打印功能"
"enable_blink_bindings_tracing","Enable TRACE_EVENT instrumentation for Blink bindings. Disabled by default as it increases binary size.","false","//third_party/blink/renderer/platform/BUILD.gn:193","否","保持默认","与需求无关，使用默认值"
"enable_browser_speech_service","Whether the speech service is implemented in the browser as a hosted service possibly running in a utility process. On other platforms, that service is either","true","//chrome/services/speech/buildflags/buildflags.gni:20","否","保持默认","与需求无关，使用默认值"
"enable_call_graph_profile_sort","Turn off the --call-graph-profile-sort flag for lld by default. Enable selectively for targets where it's beneficial.","false","//build/config/compiler/BUILD.gn:162","否","保持默认","与需求无关，使用默认值"
"enable_callgrind","Enable callgrind for performance profiling","false","//third_party/pdfium/pdfium.gni:54","否","保持默认","与需求无关，使用默认值"
"enable_captive_portal_detection","","true","//components/captive_portal/core/features.gni:9","否","保持默认","与需求无关，使用默认值"
